azonosító	vendégazonosító	menüazonosító	dátum	desszert	érkezés	távozás
3023	110	C	2020.10.28	1	13:29:48	13:43:04
3024	136	C	2020.10.01	0	13:51:16	14:04:45
3025	19	C	2020.10.01	0	12:26:11	12:39:46
3026	162	A	2020.10.09	1	13:58:35	14:13:52
3027	21	C	2020.10.22	1	12:04:39	12:17:46
3028	33	A	2020.10.15	0	14:11:45	14:26:43
3029	52	C	2020.10.20	1	12:45:42	13:00:52
3030	154	C	2020.10.27	0	13:04:23	13:17:29
3031	29	B	2020.10.30	1	13:09:30	13:22:39
3032	29	A	2020.10.01	1	13:35:22	13:47:54
3033	80	C	2020.10.19	1	13:41:30	13:55:35
3034	61	B	2020.10.08	1	12:46:40	13:00:26
3035	34	A	2020.10.05	1	13:00:30	13:16:15
3036	49	A	2020.10.29	1	14:33:36	14:49:26
3037	38	A	2020.10.02	1	13:19:47	13:32:58
3038	27	C	2020.10.02	0	13:39:24	13:53:18
3039	68	A	2020.10.02	1	13:39:21	13:52:25
3040	14	C	2020.10.26	0	13:45:15	13:59:56
3041	118	A	2020.10.07	0	11:57:33	12:11:14
3042	20	A	2020.10.01	1	12:59:32	13:12:30
3043	20	A	2020.10.27	0	13:02:15	13:15:33
3044	36	D	2020.10.22	0	13:21:32	13:35:53
3045	133	B	2020.10.07	0	11:58:29	12:13:20
3046	110	C	2020.10.15	0	13:29:50	13:45:44
3047	158	B	2020.10.29	1	13:05:39	13:21:24
3048	43	C	2020.10.05	1	12:48:30	13:02:10
3049	153	B	2020.10.02	0	12:45:13	12:57:18
3050	73	D	2020.10.15	1	12:42:02	12:55:30
3051	47	A	2020.10.29	1	12:59:04	13:12:56
3052	3	A	2020.10.06	0	12:42:47	12:58:37
3053	79	C	2020.10.09	1	13:22:39	13:34:41
3054	125	B	2020.10.06	1	12:21:11	12:35:55
3055	185	B	2020.10.26	1	12:26:48	12:41:06
3056	189	A	2020.10.21	0	13:01:46	13:17:42
3057	85	C	2020.10.06	0	13:28:09	13:42:34
3058	47	A	2020.10.02	1	12:57:32	13:12:13
3059	193	C	2020.10.30	1	13:06:01	13:19:46
3060	191	A	2020.10.15	1	12:26:27	12:39:27
3061	30	D	2020.10.05	0	13:11:49	13:26:50
3062	135	C	2020.10.02	0	13:23:15	13:38:57
3063	128	A	2020.10.13	0	12:12:39	12:27:26
3064	111	C	2020.10.21	1	12:29:58	12:44:02
3065	84	A	2020.10.09	1	12:09:06	12:22:03
3066	158	A	2020.10.01	0	12:58:42	13:12:55
3067	58	A	2020.10.15	1	12:39:42	12:53:40
3068	62	A	2020.10.21	0	11:55:32	12:11:12
3069	124	A	2020.10.26	0	13:24:13	13:37:33
3070	32	B	2020.10.20	1	11:53:07	12:08:01
3071	192	A	2020.10.29	0	13:30:56	13:45:24
3072	129	A	2020.10.28	0	13:14:39	13:28:03
3073	38	B	2020.10.14	1	13:03:51	13:17:25
3074	78	C	2020.10.16	0	12:54:47	13:07:49
3075	60	A	2020.10.28	1	11:39:09	11:51:39
3076	164	D	2020.10.26	0	12:31:25	12:45:46
3077	69	B	2020.10.21	0	13:57:24	14:13:20
3078	55	D	2020.10.21	1	13:15:54	13:29:51
3079	179	A	2020.10.19	0	12:08:15	12:21:02
3080	54	B	2020.10.16	1	13:30:38	13:44:20
3081	190	C	2020.10.29	0	12:35:24	12:48:14
3082	178	A	2020.10.26	0	12:11:58	12:27:31
3083	1	C	2020.10.30	0	13:16:20	13:30:02
3084	156	B	2020.10.06	1	13:10:31	13:24:52
3085	146	A	2020.10.01	0	11:53:24	12:08:09
3086	9	A	2020.10.30	0	14:03:35	14:19:40
3087	29	A	2020.10.26	0	13:15:31	13:28:35
3088	35	C	2020.10.26	0	12:34:27	12:47:21
3089	50	A	2020.10.02	0	14:33:47	14:49:16
3090	73	B	2020.10.28	1	12:09:53	12:24:16
3091	149	A	2020.10.28	0	13:38:15	13:51:58
3092	2	A	2020.10.29	0	12:10:44	12:24:17
3093	6	C	2020.10.05	0	13:34:20	13:47:54
3094	89	D	2020.10.06	0	13:00:12	13:15:34
3095	127	D	2020.10.16	0	12:23:23	12:35:35
3096	73	D	2020.10.14	0	12:31:01	12:44:37
3097	153	B	2020.10.07	0	12:45:46	13:00:10
3098	142	A	2020.10.22	0	12:25:04	12:37:35
3099	13	C	2020.10.13	0	13:18:58	13:31:06
3100	145	C	2020.10.19	1	12:02:06	12:14:40
3101	6	B	2020.10.12	1	13:34:22	13:48:59
3102	167	B	2020.10.06	0	13:54:49	14:09:23
3103	150	B	2020.10.14	1	13:23:31	13:37:22
3104	95	B	2020.10.09	0	12:33:13	12:45:34
3105	169	C	2020.10.21	0	13:08:29	13:21:57
3106	42	B	2020.10.02	0	13:05:27	13:18:19
3107	111	C	2020.10.28	0	12:57:12	13:12:19
3108	135	B	2020.10.09	0	13:40:21	13:56:13
3109	31	A	2020.10.22	0	13:23:02	13:37:24
3110	186	B	2020.10.07	1	12:44:07	12:58:07
3111	62	C	2020.10.12	1	12:12:34	12:25:51
3112	60	B	2020.10.06	1	11:43:14	11:56:13
3113	177	A	2020.10.26	1	13:40:29	13:53:04
3114	3	A	2020.10.22	0	12:39:26	12:52:58
3115	41	C	2020.10.05	1	14:16:01	14:30:55
3116	132	C	2020.10.21	1	11:55:29	12:10:55
3117	10	A	2020.10.15	0	12:11:52	12:24:20
3118	136	A	2020.10.13	0	13:39:09	13:52:00
3119	27	B	2020.10.15	1	13:46:46	14:02:04
3120	178	A	2020.10.05	0	12:31:38	12:46:24
3121	113	C	2020.10.29	0	12:24:11	12:36:43
3122	142	B	2020.10.16	0	13:09:18	13:22:08
3123	48	A	2020.10.16	0	12:01:07	12:13:43
3124	114	A	2020.10.22	0	13:28:53	13:41:12
3125	32	B	2020.10.21	1	12:20:41	12:36:04
3126	68	C	2020.10.27	1	14:01:32	14:16:50
3127	130	C	2020.10.20	0	13:44:34	13:58:38
3128	73	D	2020.10.26	1	12:26:41	12:42:16
3129	80	C	2020.10.08	1	13:28:42	13:44:27
3130	136	A	2020.10.20	0	13:53:33	14:07:45
3131	34	A	2020.10.30	0	13:04:32	13:20:25
3132	32	A	2020.10.01	0	12:16:08	12:29:18
3133	61	C	2020.10.01	0	12:52:25	13:06:50
3134	29	B	2020.10.20	1	13:10:38	13:24:21
3135	126	D	2020.10.06	0	13:22:58	13:35:22
3136	5	C	2020.10.20	1	12:38:21	12:53:46
3137	23	A	2020.10.05	0	12:52:53	13:06:29
3138	56	A	2020.10.29	0	12:58:59	13:14:10
3139	76	B	2020.10.01	1	12:32:13	12:47:35
3140	10	C	2020.10.14	1	11:33:49	11:45:58
3141	168	B	2020.10.22	1	13:48:16	14:01:16
3142	37	B	2020.10.19	0	12:18:48	12:31:42
3143	65	C	2020.10.27	0	13:19:45	13:34:22
3144	72	C	2020.10.06	0	12:59:30	13:11:48
3145	118	C	2020.10.29	1	12:19:51	12:34:45
3146	109	A	2020.10.30	0	13:17:20	13:30:38
3147	142	C	2020.10.13	0	12:49:28	13:01:40
3148	172	C	2020.10.16	0	11:52:47	12:05:28
3149	7	A	2020.10.12	1	13:21:09	13:34:09
3150	111	A	2020.10.27	1	13:09:27	13:21:52
3151	139	C	2020.10.14	1	13:45:47	13:59:19
3152	60	A	2020.10.19	1	11:56:26	12:10:25
3153	72	B	2020.10.20	0	12:41:32	12:57:03
3154	147	B	2020.10.14	1	12:26:16	12:40:23
3155	148	B	2020.10.07	0	11:40:05	11:54:12
3156	63	D	2020.10.21	0	13:50:51	14:05:57
3157	55	D	2020.10.27	0	13:51:25	14:07:17
3158	18	A	2020.10.27	1	13:26:10	13:40:40
3159	120	A	2020.10.06	1	13:21:50	13:36:28
3160	43	C	2020.10.01	0	12:47:37	13:01:52
3161	123	C	2020.10.19	1	12:36:50	12:51:51
3162	40	B	2020.10.21	1	11:49:46	12:02:47
3163	134	A	2020.10.26	1	13:08:41	13:22:30
3164	83	C	2020.10.08	1	13:18:58	13:32:06
3165	129	B	2020.10.20	1	13:01:58	13:16:40
3166	99	A	2020.10.06	0	13:54:27	14:06:31
3167	2	A	2020.10.09	0	11:46:23	12:00:06
3168	95	B	2020.10.07	0	12:20:19	12:33:38
3169	190	C	2020.10.14	0	12:44:51	12:59:51
3170	83	C	2020.10.20	0	13:29:26	13:42:09
3171	130	A	2020.10.27	1	13:41:57	13:54:11
3172	20	C	2020.10.09	1	13:00:41	13:12:49
3173	174	A	2020.10.15	0	13:12:13	13:26:04
3174	93	B	2020.10.08	0	13:11:59	13:26:41
3175	104	C	2020.10.05	0	12:02:40	12:14:42
3176	171	C	2020.10.20	0	13:48:06	14:01:03
3177	51	B	2020.10.28	0	14:23:34	14:39:34
3178	57	A	2020.10.19	0	12:56:52	13:10:26
3179	48	A	2020.10.07	0	12:12:21	12:24:23
3180	18	B	2020.10.16	1	12:54:16	13:07:36
3181	131	A	2020.10.01	1	13:29:18	13:42:17
3182	193	C	2020.10.07	1	12:30:56	12:43:44
3183	191	B	2020.10.02	0	12:33:56	12:48:47
3184	22	D	2020.10.01	1	11:47:56	12:02:55
3185	94	A	2020.10.06	0	12:56:21	13:11:14
3186	128	A	2020.10.06	0	12:01:21	12:15:10
3187	155	A	2020.10.16	0	13:15:04	13:29:04
3188	108	A	2020.10.30	0	13:14:16	13:27:53
3189	39	C	2020.10.26	0	13:45:10	14:01:02
3190	108	A	2020.10.01	0	12:07:47	12:21:18
3191	75	A	2020.10.22	0	12:38:03	12:51:00
3192	106	A	2020.10.05	1	13:32:53	13:45:22
3193	42	C	2020.10.30	0	13:10:41	13:25:47
3194	148	A	2020.10.14	1	11:56:35	12:10:55
3195	9	C	2020.10.05	1	13:29:50	13:42:42
3196	32	A	2020.10.09	0	11:52:07	12:05:00
3197	112	B	2020.10.12	0	12:58:43	13:13:45
3198	160	D	2020.10.27	1	12:22:02	12:35:16
3199	164	D	2020.10.02	0	12:25:26	12:38:57
3200	30	D	2020.10.27	0	13:10:26	13:25:30
3201	188	B	2020.10.05	1	11:40:16	11:54:01
3202	138	D	2020.10.12	1	12:38:00	12:53:37
3203	194	B	2020.10.15	1	12:44:03	12:59:11
3204	130	A	2020.10.02	0	13:19:48	13:35:26
3205	174	A	2020.10.06	0	13:59:34	14:13:14
3206	87	C	2020.10.26	1	12:48:48	13:01:11
3207	6	B	2020.10.14	0	13:48:13	14:01:00
3208	194	A	2020.10.27	0	12:48:58	13:02:11
3209	176	C	2020.10.26	0	13:21:48	13:36:37
3210	189	A	2020.10.07	0	13:34:45	13:49:29
3211	14	C	2020.10.19	0	12:42:57	12:56:39
3212	161	C	2020.10.12	1	14:36:06	14:50:13
3213	177	B	2020.10.12	1	13:52:19	14:07:11
3214	49	A	2020.10.22	1	14:01:38	14:14:21
3215	172	A	2020.10.22	1	12:31:20	12:46:15
3216	34	A	2020.10.09	0	12:47:00	13:01:48
3217	91	A	2020.10.26	1	12:38:27	12:52:19
3218	173	A	2020.10.27	1	13:26:16	13:41:05
3219	10	B	2020.10.06	1	11:40:45	11:53:56
3220	178	C	2020.10.29	0	12:25:58	12:39:13
3221	195	B	2020.10.21	0	12:17:00	12:29:30
3222	77	A	2020.10.28	0	13:06:49	13:19:01
3223	45	C	2020.10.06	0	13:01:30	13:16:56
3224	189	B	2020.10.15	1	13:36:12	13:51:19
3225	62	A	2020.10.14	1	12:04:47	12:20:18
3226	13	A	2020.10.14	0	13:50:47	14:04:32
3227	1	B	2020.10.15	0	13:10:04	13:22:13
3228	51	A	2020.10.06	0	13:44:47	13:59:22
3229	70	C	2020.10.28	1	13:17:59	13:33:13
3230	136	B	2020.10.30	1	13:44:48	13:56:54
3231	169	B	2020.10.29	1	13:49:48	14:02:33
3232	91	B	2020.10.27	1	12:38:39	12:53:29
3233	51	C	2020.10.19	1	14:18:56	14:31:28
3234	91	A	2020.10.22	1	12:31:16	12:43:19
3235	124	C	2020.10.29	1	13:11:48	13:27:02
3236	167	A	2020.10.27	1	14:09:11	14:24:02
3237	146	C	2020.10.20	1	11:56:51	12:11:23
3238	83	A	2020.10.09	1	13:39:25	13:53:14
3239	192	A	2020.10.27	0	14:01:08	14:14:56
3240	39	B	2020.10.12	0	13:48:22	14:00:23
3241	87	A	2020.10.12	0	12:13:41	12:26:28
3242	79	C	2020.10.12	1	12:40:43	12:55:12
3243	167	B	2020.10.30	1	13:31:43	13:45:26
3244	64	B	2020.10.05	1	13:18:05	13:32:32
3245	119	D	2020.10.07	0	13:27:02	13:39:47
3246	91	C	2020.10.06	1	13:41:24	13:55:18
3247	194	B	2020.10.28	1	12:44:15	12:57:36
3248	58	A	2020.10.28	1	12:24:53	12:40:40
3249	90	A	2020.10.20	1	11:38:57	11:52:30
3250	90	C	2020.10.29	1	11:47:35	12:01:55
3251	7	A	2020.10.02	1	13:01:58	13:15:40
3252	70	B	2020.10.21	1	13:21:42	13:36:15
3253	7	A	2020.10.28	0	13:23:00	13:37:19
3254	139	C	2020.10.09	1	13:51:05	14:06:26
3255	13	B	2020.10.07	1	13:04:23	13:19:33
3256	123	B	2020.10.21	1	12:57:59	13:13:02
3257	23	A	2020.10.26	1	12:51:01	13:03:18
3258	118	C	2020.10.05	0	12:27:07	12:42:05
3259	162	C	2020.10.16	1	13:43:10	13:58:22
3260	187	C	2020.10.28	0	12:08:46	12:21:09
3261	44	C	2020.10.16	1	12:54:09	13:09:00
3262	60	C	2020.10.07	1	11:56:00	12:10:47
3263	76	A	2020.10.13	1	13:00:50	13:14:09
3264	59	A	2020.10.22	0	13:55:50	14:10:15
3265	94	A	2020.10.13	1	13:57:04	14:11:57
3266	35	C	2020.10.20	0	13:00:28	13:13:17
3267	186	A	2020.10.27	0	11:44:06	11:57:05
3268	188	C	2020.10.06	1	11:36:50	11:50:24
3269	30	D	2020.10.06	1	12:55:13	13:09:17
3270	165	C	2020.10.02	0	13:32:17	13:44:29
3271	38	C	2020.10.08	1	12:20:35	12:35:52
3272	2	C	2020.10.14	1	12:01:22	12:14:59
3273	132	A	2020.10.15	1	12:41:01	12:56:30
3274	32	C	2020.10.02	1	12:48:28	13:02:10
3275	186	B	2020.10.19	0	12:01:29	12:16:03
3276	99	B	2020.10.02	0	14:06:03	14:20:41
3277	70	B	2020.10.26	1	13:26:08	13:41:55
3278	55	B	2020.10.12	1	12:56:57	13:10:45
3279	37	B	2020.10.29	0	11:50:38	12:05:45
3280	186	C	2020.10.28	0	12:29:50	12:42:07
3281	173	B	2020.10.28	1	13:17:45	13:30:57
3282	128	A	2020.10.05	1	12:08:30	12:21:16
3283	148	A	2020.10.08	0	11:44:55	11:57:50
3284	88	C	2020.10.30	0	12:26:26	12:38:54
3285	171	C	2020.10.27	0	14:05:02	14:19:48
3286	83	A	2020.10.29	1	13:27:24	13:39:35
3287	135	B	2020.10.27	1	13:38:23	13:53:51
3288	62	B	2020.10.26	1	12:08:46	12:23:45
3289	15	A	2020.10.14	1	12:52:24	13:07:54
3290	13	B	2020.10.28	1	12:57:06	13:12:06
3291	49	C	2020.10.26	1	14:36:06	14:49:39
3292	30	D	2020.10.22	1	13:04:35	13:17:43
3293	169	B	2020.10.16	0	13:25:41	13:38:34
3294	18	B	2020.10.26	0	13:26:17	13:42:13
3295	4	B	2020.10.20	1	13:59:01	14:11:52
3296	105	A	2020.10.02	0	13:30:07	13:44:03
3297	55	C	2020.10.06	0	12:56:15	13:11:50
3298	113	A	2020.10.06	1	13:01:53	13:17:14
3299	119	D	2020.10.19	0	13:33:33	13:49:14
3300	132	B	2020.10.02	1	12:16:36	12:28:58
3301	194	B	2020.10.02	0	12:51:36	13:05:55
3302	24	A	2020.10.27	0	13:13:13	13:28:39
3303	44	C	2020.10.01	1	12:34:21	12:49:35
3304	93	A	2020.10.09	1	12:49:25	13:05:12
3305	108	C	2020.10.05	1	12:20:58	12:33:45
3306	89	D	2020.10.27	1	12:42:56	12:55:07
3307	194	B	2020.10.16	1	12:40:22	12:52:53
3308	12	B	2020.10.14	1	11:48:51	12:04:32
3309	100	B	2020.10.27	1	13:20:52	13:35:24
3310	135	C	2020.10.15	1	13:21:44	13:35:46
3311	36	D	2020.10.30	0	13:17:07	13:32:32
3312	155	A	2020.10.15	0	13:17:00	13:31:52
3313	85	A	2020.10.28	0	13:15:26	13:31:21
3314	28	A	2020.10.05	1	12:47:11	12:59:39
3315	5	A	2020.10.21	0	12:52:34	13:04:52
3316	193	A	2020.10.02	1	12:22:16	12:37:06
3317	47	C	2020.10.27	0	13:04:20	13:18:38
3318	42	A	2020.10.15	0	13:30:59	13:43:20
3319	38	C	2020.10.01	0	13:03:44	13:18:33
3320	149	B	2020.10.14	1	12:38:16	12:52:41
3321	191	B	2020.10.29	1	11:37:16	11:51:31
3322	127	D	2020.10.09	1	12:34:51	12:47:33
3323	109	B	2020.10.26	1	13:11:33	13:26:07
3324	134	A	2020.10.01	1	13:20:24	13:34:22
3325	149	C	2020.10.21	1	13:04:44	13:18:00
3326	21	B	2020.10.30	0	12:26:53	12:40:13
3327	146	C	2020.10.13	1	11:42:38	11:55:49
3328	10	C	2020.10.02	0	12:31:11	12:45:39
3329	111	B	2020.10.12	1	12:45:49	12:58:21
3330	5	A	2020.10.07	1	13:10:26	13:24:04
3331	52	A	2020.10.01	1	13:13:08	13:27:26
3332	138	D	2020.10.02	0	12:34:29	12:47:42
3333	119	C	2020.10.16	0	13:26:54	13:42:38
3334	95	A	2020.10.06	1	12:47:21	13:00:36
3335	85	C	2020.10.21	1	13:23:14	13:38:09
3336	69	A	2020.10.27	1	13:45:11	13:59:53
3337	20	B	2020.10.13	0	12:53:36	13:09:36
3338	134	A	2020.10.12	0	13:17:27	13:33:26
3339	151	A	2020.10.02	1	12:43:03	12:56:03
3340	94	B	2020.10.12	1	13:30:53	13:42:58
3341	191	B	2020.10.01	0	12:43:49	12:55:57
3342	45	C	2020.10.22	0	12:57:00	13:12:14
3343	175	C	2020.10.07	1	13:32:38	13:44:52
3344	140	C	2020.10.06	1	13:43:44	13:58:56
3345	70	A	2020.10.30	0	13:22:04	13:34:56
3346	166	C	2020.10.16	1	13:33:42	13:48:20
3347	115	C	2020.10.14	1	13:07:49	13:20:49
3348	89	D	2020.10.29	1	12:56:19	13:10:06
3349	81	A	2020.10.26	0	13:00:34	13:14:16
3350	127	B	2020.10.28	0	12:42:39	12:57:09
3351	49	A	2020.10.01	0	14:41:03	14:56:34
3352	127	C	2020.10.05	1	12:11:45	12:27:11
3353	33	A	2020.10.01	0	13:58:48	14:11:48
3354	10	B	2020.10.16	0	11:53:47	12:06:12
3355	101	C	2020.10.30	1	13:30:54	13:43:00
3356	86	C	2020.10.14	0	12:44:18	12:58:47
3357	98	B	2020.10.05	0	12:40:25	12:54:21
3358	57	A	2020.10.13	1	12:48:12	13:03:20
3359	21	B	2020.10.13	1	11:59:34	12:11:59
3360	102	C	2020.10.05	0	12:36:18	12:50:35
3361	54	A	2020.10.01	0	13:16:27	13:32:30
3362	136	B	2020.10.06	0	13:19:31	13:33:58
3363	42	C	2020.10.21	1	13:30:26	13:42:46
3364	25	A	2020.10.14	0	13:17:01	13:30:14
3365	2	A	2020.10.16	1	12:23:41	12:36:11
3366	108	B	2020.10.13	0	13:13:07	13:28:30
3367	132	B	2020.10.08	0	12:21:39	12:36:25
3368	191	C	2020.10.19	0	12:49:56	13:02:12
3369	49	A	2020.10.05	1	14:11:47	14:26:40
3370	73	D	2020.10.27	1	12:46:02	13:01:27
3371	142	A	2020.10.09	1	13:16:51	13:28:55
3372	90	C	2020.10.22	1	12:14:46	12:28:34
3373	141	B	2020.10.06	1	13:44:41	13:58:16
3374	112	C	2020.10.22	1	12:31:29	12:45:20
3375	39	C	2020.10.01	1	13:54:25	14:08:09
3376	164	D	2020.10.05	1	12:26:53	12:41:43
3377	29	A	2020.10.05	1	12:50:19	13:05:35
3378	67	A	2020.10.02	0	13:21:16	13:36:32
3379	34	B	2020.10.14	0	12:51:10	13:05:24
3380	119	B	2020.10.22	0	13:47:39	14:03:19
3381	188	C	2020.10.02	0	11:37:42	11:50:47
3382	174	C	2020.10.20	0	13:28:48	13:43:44
3383	118	C	2020.10.13	0	12:33:42	12:46:37
3384	174	B	2020.10.16	1	13:58:48	14:11:44
3385	76	A	2020.10.16	1	12:27:45	12:43:22
3386	43	C	2020.10.16	1	12:54:34	13:07:20
3387	70	C	2020.10.01	1	13:33:46	13:47:01
3388	8	D	2020.10.08	1	13:19:33	13:32:09
3389	20	A	2020.10.06	0	13:04:08	13:17:20
3390	181	C	2020.10.07	0	12:15:01	12:28:38
3391	124	B	2020.10.07	0	13:09:20	13:23:49
3392	3	B	2020.10.27	0	12:44:07	12:58:53
3393	197	D	2020.10.05	0	13:19:55	13:33:32
3394	24	B	2020.10.30	1	13:02:28	13:16:43
3395	15	A	2020.10.12	1	13:09:12	13:22:31
3396	106	C	2020.10.09	0	13:12:57	13:28:54
3397	101	A	2020.10.16	1	13:29:41	13:45:01
3398	126	D	2020.10.26	1	13:05:52	13:18:57
3399	9	C	2020.10.14	0	14:00:04	14:15:04
3400	95	B	2020.10.05	1	12:30:49	12:43:22
3401	147	A	2020.10.19	1	12:49:57	13:03:03
3402	90	B	2020.10.13	1	12:07:27	12:19:47
3403	107	A	2020.10.07	0	13:33:06	13:46:09
3404	12	C	2020.10.07	1	11:55:52	12:10:39
3405	67	C	2020.10.21	1	13:38:10	13:51:39
3406	48	C	2020.10.21	0	11:58:40	12:12:21
3407	140	B	2020.10.08	1	13:49:31	14:02:43
3408	12	B	2020.10.02	1	11:53:30	12:07:49
3409	58	C	2020.10.21	0	12:55:37	13:10:14
3410	40	A	2020.10.06	1	11:43:27	11:55:45
3411	194	B	2020.10.08	1	12:41:38	12:56:24
3412	129	A	2020.10.01	0	12:34:05	12:48:26
3413	93	A	2020.10.12	1	12:59:47	13:13:50
3414	81	A	2020.10.15	0	13:36:11	13:49:56
3415	153	C	2020.10.06	0	13:02:24	13:16:01
3416	10	B	2020.10.26	1	11:43:56	11:56:12
3417	181	A	2020.10.09	0	12:40:19	12:53:03
3418	38	B	2020.10.30	1	12:24:19	12:39:20
3419	57	A	2020.10.28	1	12:09:11	12:23:15
3420	158	C	2020.10.09	0	13:02:07	13:15:35
3421	86	A	2020.10.26	1	12:41:21	12:57:07
3422	43	A	2020.10.12	1	13:22:59	13:36:41
3423	72	A	2020.10.13	1	12:42:25	12:55:00
3424	21	A	2020.10.07	1	12:14:33	12:27:33
3425	106	A	2020.10.16	0	13:14:55	13:30:48
3426	56	A	2020.10.15	1	13:31:49	13:46:43
3427	174	A	2020.10.30	1	13:13:09	13:25:33
3428	46	A	2020.10.12	1	13:21:55	13:34:10
3429	12	B	2020.10.06	0	11:50:56	12:04:09
3430	168	C	2020.10.30	1	13:02:44	13:14:46
3431	191	A	2020.10.08	1	12:25:32	12:38:21
3432	179	C	2020.10.21	0	12:07:43	12:21:18
3433	192	A	2020.10.08	1	13:29:50	13:44:56
3434	147	B	2020.10.08	0	12:29:31	12:44:41
3435	189	A	2020.10.06	1	13:14:40	13:30:32
3436	12	A	2020.10.26	1	12:06:43	12:21:39
3437	34	B	2020.10.28	0	13:09:49	13:21:57
3438	139	C	2020.10.20	1	13:21:16	13:34:18
3439	94	B	2020.10.16	0	13:55:22	14:08:46
3440	55	D	2020.10.26	1	13:46:24	13:59:27
3441	188	C	2020.10.16	1	12:25:20	12:37:40
3442	184	C	2020.10.06	1	12:20:44	12:35:41
3443	84	C	2020.10.29	0	12:43:14	12:57:47
3444	14	A	2020.10.12	1	13:48:54	14:03:12
3445	178	C	2020.10.14	0	12:36:53	12:50:43
3446	132	A	2020.10.19	0	12:20:33	12:35:30
3447	43	A	2020.10.26	1	13:17:54	13:32:27
3448	196	A	2020.10.28	0	12:35:45	12:50:19
3449	30	D	2020.10.30	1	13:57:18	14:11:30
3450	71	C	2020.10.22	1	13:07:14	13:22:05
3451	113	B	2020.10.30	1	13:01:10	13:15:41
3452	11	B	2020.10.09	1	13:13:58	13:29:17
3453	51	A	2020.10.16	0	13:17:17	13:32:49
3454	169	A	2020.10.15	1	13:24:10	13:36:32
3455	107	A	2020.10.13	1	13:28:03	13:42:30
3456	159	B	2020.10.07	1	13:56:26	14:08:53
3457	180	C	2020.10.19	1	13:13:17	13:25:21
3458	26	C	2020.10.12	0	13:21:40	13:34:13
3459	129	A	2020.10.14	1	12:24:26	12:38:50
3460	172	B	2020.10.21	0	12:42:16	12:54:38
3461	142	B	2020.10.29	1	13:17:23	13:30:19
3462	105	C	2020.10.06	1	13:50:28	14:03:24
3463	15	B	2020.10.06	1	12:44:58	12:57:41
3464	156	C	2020.10.07	1	13:21:36	13:34:09
3465	57	C	2020.10.16	1	12:27:47	12:40:49
3466	121	A	2020.10.20	0	14:11:50	14:26:40
3467	180	C	2020.10.01	1	12:14:14	12:27:43
3468	88	C	2020.10.26	1	12:50:47	13:05:48
3469	118	B	2020.10.15	0	13:00:05	13:14:12
3470	92	B	2020.10.12	1	13:09:51	13:23:40
3471	55	D	2020.10.20	0	13:18:23	13:33:44
3472	122	B	2020.10.30	1	13:14:54	13:27:31
3473	16	C	2020.10.28	1	13:14:28	13:28:00
3474	103	B	2020.10.20	0	12:52:44	13:05:36
3475	65	B	2020.10.02	0	13:34:51	13:48:04
3476	179	C	2020.10.14	1	12:44:08	12:57:18
3477	135	C	2020.10.20	1	13:32:49	13:47:02
3478	28	C	2020.10.09	0	13:29:45	13:42:13
3479	130	C	2020.10.22	0	13:51:26	14:03:48
3480	25	B	2020.10.15	0	13:46:04	14:00:18
3481	90	B	2020.10.30	0	12:12:39	12:25:37
3482	6	A	2020.10.15	0	13:51:52	14:04:46
3483	1	B	2020.10.16	1	13:21:30	13:35:51
3484	36	D	2020.10.16	1	13:21:16	13:36:40
3485	50	C	2020.10.22	1	13:48:49	14:03:35
3486	191	A	2020.10.26	0	12:09:14	12:21:28
3487	121	A	2020.10.30	0	13:23:57	13:36:28
3488	162	C	2020.10.19	1	13:38:36	13:51:19
3489	79	C	2020.10.29	0	13:02:08	13:15:39
3490	75	C	2020.10.07	1	12:34:17	12:49:29
3491	71	A	2020.10.28	0	13:00:13	13:12:59
3492	73	D	2020.10.05	0	12:54:50	13:09:54
3493	110	A	2020.10.13	0	13:16:56	13:31:58
3494	41	C	2020.10.20	1	14:23:49	14:37:26
3495	31	C	2020.10.07	0	13:11:47	13:25:33
3496	173	B	2020.10.19	0	13:09:26	13:23:14
3497	141	A	2020.10.28	1	13:45:56	13:58:36
3498	170	B	2020.10.06	0	12:37:37	12:51:03
3499	187	B	2020.10.08	0	12:00:38	12:16:11
3500	4	B	2020.10.12	0	13:25:01	13:40:35
3501	153	B	2020.10.13	1	12:50:22	13:03:39
3502	184	C	2020.10.09	1	12:32:53	12:48:31
3503	97	C	2020.10.28	1	13:00:14	13:16:06
3504	36	D	2020.10.02	0	14:19:12	14:35:04
3505	64	A	2020.10.09	0	12:57:44	13:11:58
3506	8	D	2020.10.16	1	13:35:52	13:49:00
3507	81	C	2020.10.27	0	13:34:26	13:49:01
3508	1	C	2020.10.26	0	13:19:45	13:35:30
3509	76	B	2020.10.14	0	13:13:08	13:28:55
3510	112	C	2020.10.09	0	12:49:14	13:05:07
3511	73	D	2020.10.13	0	12:54:54	13:10:03
3512	68	C	2020.10.20	0	14:02:57	14:17:34
3513	174	A	2020.10.21	0	13:51:07	14:07:14
3514	2	C	2020.10.06	1	12:11:53	12:27:19
3515	158	B	2020.10.26	0	13:09:03	13:22:55
3516	175	B	2020.10.30	0	13:29:54	13:44:54
3517	78	B	2020.10.14	1	12:34:27	12:46:29
3518	61	A	2020.10.20	1	12:36:51	12:49:37
3519	179	A	2020.10.06	0	12:13:43	12:27:39
3520	100	A	2020.10.06	0	12:59:02	13:13:26
